country_code,year,feature_code,value
SAU,2005,FS.AST.PRVT.GD.ZS,35.4189081284071
SAU,2006,FS.AST.PRVT.GD.ZS,33.7245865684485
SAU,2007,FS.AST.PRVT.GD.ZS,37.0715822251699
SAU,2008,FS.AST.PRVT.GD.ZS,37.6843232951352
SAU,2009,FS.AST.PRVT.GD.ZS,45.6297978453249
SAU,2010,FS.AST.PRVT.GD.ZS,39.1642035523056
SAU,2011,FS.AST.PRVT.GD.ZS,34.1007294458148
SAU,2012,FS.AST.PRVT.GD.ZS,36.3391798709229
SAU,2013,FS.AST.PRVT.GD.ZS,40.2187357911617
SAU,2014,FS.AST.PRVT.GD.ZS,44.2902349131025
SAU,2015,FS.AST.PRVT.GD.ZS,55.9167833727737
SAU,2016,FS.AST.PRVT.GD.ZS,58.1144945658111
SAU,2017,FS.AST.PRVT.GD.ZS,53.9733409378804
SAU,2018,FS.AST.PRVT.GD.ZS,53.9733409378804
SAU,2019,FS.AST.PRVT.GD.ZS,53.9733409378804
TUR,1988,FS.AST.PRVT.GD.ZS,33.3766449782112
TUR,1989,FS.AST.PRVT.GD.ZS,33.3766449782112
TUR,1990,FS.AST.PRVT.GD.ZS,33.3766449782112
TUR,1991,FS.AST.PRVT.GD.ZS,33.3766449782112
TUR,1992,FS.AST.PRVT.GD.ZS,33.3766449782112
TUR,1993,FS.AST.PRVT.GD.ZS,33.3766449782112
TUR,1994,FS.AST.PRVT.GD.ZS,33.3766449782112
TUR,1995,FS.AST.PRVT.GD.ZS,33.3766449782112
TUR,1996,FS.AST.PRVT.GD.ZS,33.3766449782112
TUR,1997,FS.AST.PRVT.GD.ZS,33.3766449782112
TUR,1998,FS.AST.PRVT.GD.ZS,33.3766449782112
TUR,1999,FS.AST.PRVT.GD.ZS,33.3766449782112
TUR,2000,FS.AST.PRVT.GD.ZS,33.3766449782112
TUR,2001,FS.AST.PRVT.GD.ZS,33.3766449782112
TUR,2002,FS.AST.PRVT.GD.ZS,33.3766449782112
TUR,2003,FS.AST.PRVT.GD.ZS,33.3766449782112
TUR,2004,FS.AST.PRVT.GD.ZS,33.3766449782112
TUR,2005,FS.AST.PRVT.GD.ZS,33.3766449782112
TUR,2006,FS.AST.PRVT.GD.ZS,33.3766449782112
TUR,2007,FS.AST.PRVT.GD.ZS,33.3766449782112
TUR,2008,FS.AST.PRVT.GD.ZS,33.3766449782112
TUR,2009,FS.AST.PRVT.GD.ZS,37.0802199407039
TUR,2010,FS.AST.PRVT.GD.ZS,44.3622079573054
TUR,2011,FS.AST.PRVT.GD.ZS,49.0564243726279
TUR,2012,FS.AST.PRVT.GD.ZS,51.8380733353553
TUR,2013,FS.AST.PRVT.GD.ZS,60.2528570849602
TUR,2014,FS.AST.PRVT.GD.ZS,63.4672183288945
TUR,2015,FS.AST.PRVT.GD.ZS,66.4778973468372
TUR,2016,FS.AST.PRVT.GD.ZS,69.3730661738964
TUR,2017,FS.AST.PRVT.GD.ZS,70.3329057742671
TUR,2018,FS.AST.PRVT.GD.ZS,67.413526062508
TUR,2019,FS.AST.PRVT.GD.ZS,65.3539871652343
USA,1988,FS.AST.PRVT.GD.ZS,113.690862126055
USA,1989,FS.AST.PRVT.GD.ZS,117.539952502031
USA,1990,FS.AST.PRVT.GD.ZS,114.791425711226
USA,1991,FS.AST.PRVT.GD.ZS,119.177672922602
USA,1992,FS.AST.PRVT.GD.ZS,118.243163763414
USA,1993,FS.AST.PRVT.GD.ZS,120.994532191545
USA,1994,FS.AST.PRVT.GD.ZS,120.183035270976
USA,1995,FS.AST.PRVT.GD.ZS,130.168599500427
USA,1996,FS.AST.PRVT.GD.ZS,137.665711099743
USA,1997,FS.AST.PRVT.GD.ZS,146.57982022752
USA,1998,FS.AST.PRVT.GD.ZS,157.804636024479
USA,1999,FS.AST.PRVT.GD.ZS,171.623313411581
USA,2000,FS.AST.PRVT.GD.ZS,162.598139195576
USA,2001,FS.AST.PRVT.GD.ZS,170.85117198949
USA,2002,FS.AST.PRVT.GD.ZS,162.29577630998
USA,2003,FS.AST.PRVT.GD.ZS,177.372345881028
USA,2004,FS.AST.PRVT.GD.ZS,184.857960868539
USA,2005,FS.AST.PRVT.GD.ZS,188.670068890464
USA,2006,FS.AST.PRVT.GD.ZS,198.297848143348
USA,2007,FS.AST.PRVT.GD.ZS,206.670738733086
USA,2008,FS.AST.PRVT.GD.ZS,185.843025959379
USA,2009,FS.AST.PRVT.GD.ZS,187.857986745407
USA,2010,FS.AST.PRVT.GD.ZS,182.61133980284
USA,2011,FS.AST.PRVT.GD.ZS,175.116111343699
USA,2012,FS.AST.PRVT.GD.ZS,175.675944026151
USA,2013,FS.AST.PRVT.GD.ZS,184.668947994877
USA,2014,FS.AST.PRVT.GD.ZS,184.896891589745
USA,2015,FS.AST.PRVT.GD.ZS,179.590688931383
USA,2016,FS.AST.PRVT.GD.ZS,182.315372569401
USA,2017,FS.AST.PRVT.GD.ZS,190.240863326748
USA,2018,FS.AST.PRVT.GD.ZS,178.973365881663
USA,2019,FS.AST.PRVT.GD.ZS,190.755995074348
ZAF,1988,FS.AST.PRVT.GD.ZS,72.9254879125247
ZAF,1989,FS.AST.PRVT.GD.ZS,75.4416384959534
ZAF,1990,FS.AST.PRVT.GD.ZS,78.472457194845
ZAF,1991,FS.AST.PRVT.GD.ZS,88.9243084102041
ZAF,1992,FS.AST.PRVT.GD.ZS,99.3761596255632
ZAF,1993,FS.AST.PRVT.GD.ZS,105.022876204191
ZAF,1994,FS.AST.PRVT.GD.ZS,111.008941364238
ZAF,1995,FS.AST.PRVT.GD.ZS,116.000141876674
ZAF,1996,FS.AST.PRVT.GD.ZS,116.718903391211
ZAF,1997,FS.AST.PRVT.GD.ZS,113.361360911484
ZAF,1998,FS.AST.PRVT.GD.ZS,115.167927074881
ZAF,1999,FS.AST.PRVT.GD.ZS,131.048239419325
ZAF,2000,FS.AST.PRVT.GD.ZS,130.312222875041
ZAF,2001,FS.AST.PRVT.GD.ZS,138.792502825903
ZAF,2002,FS.AST.PRVT.GD.ZS,110.718367670577
ZAF,2003,FS.AST.PRVT.GD.ZS,115.862201711497
ZAF,2004,FS.AST.PRVT.GD.ZS,126.932346081347
ZAF,2005,FS.AST.PRVT.GD.ZS,138.159429134112
ZAF,2006,FS.AST.PRVT.GD.ZS,156.976212198837
ZAF,2007,FS.AST.PRVT.GD.ZS,160.124784843962
ZAF,2008,FS.AST.PRVT.GD.ZS,140.349876469094
ZAF,2009,FS.AST.PRVT.GD.ZS,145.941155530687
ZAF,2010,FS.AST.PRVT.GD.ZS,140.300062048282
ZAF,2011,FS.AST.PRVT.GD.ZS,131.966940453675
ZAF,2012,FS.AST.PRVT.GD.ZS,137.956479218558
ZAF,2013,FS.AST.PRVT.GD.ZS,139.299037985664
ZAF,2014,FS.AST.PRVT.GD.ZS,140.540922361697
ZAF,2015,FS.AST.PRVT.GD.ZS,138.131860350444
ZAF,2016,FS.AST.PRVT.GD.ZS,135.372252222318
ZAF,2017,FS.AST.PRVT.GD.ZS,138.109060790817
ZAF,2018,FS.AST.PRVT.GD.ZS,129.359600398279
ZAF,2019,FS.AST.PRVT.GD.ZS,128.966353310251
ARG,1988,NE.IMP.GNFS.ZS,6.21184563577101
ARG,1989,NE.IMP.GNFS.ZS,6.57938879331971
ARG,1990,NE.IMP.GNFS.ZS,4.63132240741775
ARG,1991,NE.IMP.GNFS.ZS,6.07801081056698
ARG,1992,NE.IMP.GNFS.ZS,8.13279311431564
ARG,1993,NE.IMP.GNFS.ZS,9.31379991407563
ARG,1994,NE.IMP.GNFS.ZS,10.6043971410814
ARG,1995,NE.IMP.GNFS.ZS,10.0910128307854
ARG,1996,NE.IMP.GNFS.ZS,11.0778716497076
ARG,1997,NE.IMP.GNFS.ZS,12.7753287418177
ARG,1998,NE.IMP.GNFS.ZS,12.934446011977
ARG,1999,NE.IMP.GNFS.ZS,11.5555704475475
ARG,2000,NE.IMP.GNFS.ZS,11.6360695451767
ARG,2001,NE.IMP.GNFS.ZS,10.2732473690136
ARG,2002,NE.IMP.GNFS.ZS,13.370127359396
ARG,2003,NE.IMP.GNFS.ZS,14.7138051046861
ARG,2004,NE.IMP.GNFS.ZS,16.8450266849578
ARG,2005,NE.IMP.GNFS.ZS,17.3053942367662
ARG,2006,NE.IMP.GNFS.ZS,17.4067852681036
ARG,2007,NE.IMP.GNFS.ZS,18.2824203070644
ARG,2008,NE.IMP.GNFS.ZS,18.341772996414
ARG,2009,NE.IMP.GNFS.ZS,14.4961418494061
ARG,2010,NE.IMP.GNFS.ZS,16.0371898581987
ARG,2011,NE.IMP.GNFS.ZS,16.7569458546489
ARG,2012,NE.IMP.GNFS.ZS,14.2886829096862
ARG,2013,NE.IMP.GNFS.ZS,14.7167556136651
ARG,2014,NE.IMP.GNFS.ZS,14.0013150558519
ARG,2015,NE.IMP.GNFS.ZS,11.7805740385254
ARG,2016,NE.IMP.GNFS.ZS,13.5667926798789
ARG,2017,NE.IMP.GNFS.ZS,13.9693177780045
ARG,2018,NE.IMP.GNFS.ZS,16.5551102873443
ARG,2019,NE.IMP.GNFS.ZS,15.1879398225576
AUS,1988,NE.IMP.GNFS.ZS,16.6476786800416
AUS,1989,NE.IMP.GNFS.ZS,16.9817378433677
AUS,1990,NE.IMP.GNFS.ZS,17.0734908136483
AUS,1991,NE.IMP.GNFS.ZS,16.193830898585
AUS,1992,NE.IMP.GNFS.ZS,16.4186276621683
AUS,1993,NE.IMP.GNFS.ZS,17.8934453773932
AUS,1994,NE.IMP.GNFS.ZS,18.5206973548609
AUS,1995,NE.IMP.GNFS.ZS,19.8846667893329
AUS,1996,NE.IMP.GNFS.ZS,19.3931375912388
AUS,1997,NE.IMP.GNFS.ZS,18.9000001800858
AUS,1998,NE.IMP.GNFS.ZS,20.4748536380903
AUS,1999,NE.IMP.GNFS.ZS,20.790755650731
AUS,2000,NE.IMP.GNFS.ZS,21.5943517368742
AUS,2001,NE.IMP.GNFS.ZS,22.1394876508015
AUS,2002,NE.IMP.GNFS.ZS,20.7826816731256
AUS,2003,NE.IMP.GNFS.ZS,21.2010587295246
AUS,2004,NE.IMP.GNFS.ZS,19.9174485708545
AUS,2005,NE.IMP.GNFS.ZS,21.0060810671628
AUS,2006,NE.IMP.GNFS.ZS,21.7103057916763
AUS,2007,NE.IMP.GNFS.ZS,21.8478307885289
AUS,2008,NE.IMP.GNFS.ZS,22.7086594643905
AUS,2009,NE.IMP.GNFS.ZS,22.7930912712426
AUS,2010,NE.IMP.GNFS.ZS,20.8396639745591
AUS,2011,NE.IMP.GNFS.ZS,20.4703160052576
AUS,2012,NE.IMP.GNFS.ZS,21.7295182659334
AUS,2013,NE.IMP.GNFS.ZS,21.2522627313421
AUS,2014,NE.IMP.GNFS.ZS,21.4670353387174
AUS,2015,NE.IMP.GNFS.ZS,21.5095275701541
AUS,2016,NE.IMP.GNFS.ZS,21.5265843486597
AUS,2017,NE.IMP.GNFS.ZS,20.6129696868594
AUS,2018,NE.IMP.GNFS.ZS,21.4407430648721
AUS,2019,NE.IMP.GNFS.ZS,21.5994940287195
BRA,1988,NE.IMP.GNFS.ZS,5.69253804870036
BRA,1989,NE.IMP.GNFS.ZS,5.46126798028507
BRA,1990,NE.IMP.GNFS.ZS,6.9617655463444
BRA,1991,NE.IMP.GNFS.ZS,7.91394353581263
BRA,1992,NE.IMP.GNFS.ZS,8.38509433055603
BRA,1993,NE.IMP.GNFS.ZS,9.09604605458896
BRA,1994,NE.IMP.GNFS.ZS,9.66785406991572
BRA,1995,NE.IMP.GNFS.ZS,9.45558496072482
BRA,1996,NE.IMP.GNFS.ZS,8.90538179274132
BRA,1997,NE.IMP.GNFS.ZS,9.59255968601575
BRA,1998,NE.IMP.GNFS.ZS,9.40808459248784
BRA,1999,NE.IMP.GNFS.ZS,11.4172682172491
BRA,2000,NE.IMP.GNFS.ZS,12.4517133524146
BRA,2001,NE.IMP.GNFS.ZS,14.564574352134
BRA,2002,NE.IMP.GNFS.ZS,13.3877671308534
BRA,2003,NE.IMP.GNFS.ZS,12.9596010144732
BRA,2004,NE.IMP.GNFS.ZS,13.1324909668183
BRA,2005,NE.IMP.GNFS.ZS,11.8429659423762
BRA,2006,NE.IMP.GNFS.ZS,11.6673835813384
BRA,2007,NE.IMP.GNFS.ZS,11.9649362669047
BRA,2008,NE.IMP.GNFS.ZS,13.7235689068504
BRA,2009,NE.IMP.GNFS.ZS,11.2546044679462
BRA,2010,NE.IMP.GNFS.ZS,11.9065933373084
BRA,2011,NE.IMP.GNFS.ZS,12.3518953217282
BRA,2012,NE.IMP.GNFS.ZS,13.2367345412855
BRA,2013,NE.IMP.GNFS.ZS,14.0437454364237
BRA,2014,NE.IMP.GNFS.ZS,13.6734629958056
BRA,2015,NE.IMP.GNFS.ZS,14.0534511983164
BRA,2016,NE.IMP.GNFS.ZS,12.0670189851289
BRA,2017,NE.IMP.GNFS.ZS,11.8007665046081
BRA,2018,NE.IMP.GNFS.ZS,14.2412038821035
BRA,2019,NE.IMP.GNFS.ZS,14.3505751865419
CAN,1988,NE.IMP.GNFS.ZS,25.4139567361359
CAN,1989,NE.IMP.GNFS.ZS,25.11576531
CAN,1990,NE.IMP.GNFS.ZS,25.0102092794052
CAN,1991,NE.IMP.GNFS.ZS,24.9597785064919
CAN,1992,NE.IMP.GNFS.ZS,26.6284833223699
CAN,1993,NE.IMP.GNFS.ZS,29.2031511882762
CAN,1994,NE.IMP.GNFS.ZS,31.7086485616974
CAN,1995,NE.IMP.GNFS.ZS,33.06899018
CAN,1996,NE.IMP.GNFS.ZS,33.2704023112565
CAN,1997,NE.IMP.GNFS.ZS,36.2036398921595
CAN,1998,NE.IMP.GNFS.ZS,38.0520106024312
CAN,1999,NE.IMP.GNFS.ZS,38.2538443145616
CAN,2000,NE.IMP.GNFS.ZS,38.5561220292153
CAN,2001,NE.IMP.GNFS.ZS,36.3042633034376
CAN,2002,NE.IMP.GNFS.ZS,35.6483734848415
CAN,2003,NE.IMP.GNFS.ZS,32.9741094185099
CAN,2004,NE.IMP.GNFS.ZS,32.864648684908
CAN,2005,NE.IMP.GNFS.ZS,32.9024256932286
CAN,2006,NE.IMP.GNFS.ZS,32.6497052601475
CAN,2007,NE.IMP.GNFS.ZS,32.0538645842577
CAN,2008,NE.IMP.GNFS.ZS,32.6286028098296
CAN,2009,NE.IMP.GNFS.ZS,29.9585575059154
CAN,2010,NE.IMP.GNFS.ZS,31.0407395714164
CAN,2011,NE.IMP.GNFS.ZS,31.8203468535221
CAN,2012,NE.IMP.GNFS.ZS,32.2425234169127
CAN,2013,NE.IMP.GNFS.ZS,31.8991362329537
CAN,2014,NE.IMP.GNFS.ZS,32.6420862831515
CAN,2015,NE.IMP.GNFS.ZS,34.3149411035338
CAN,2016,NE.IMP.GNFS.ZS,33.8611121122194
CAN,2017,NE.IMP.GNFS.ZS,33.6466506994867
CAN,2018,NE.IMP.GNFS.ZS,34.2365075153462
CAN,2019,NE.IMP.GNFS.ZS,33.5122680801415
CHN,1988,NE.IMP.GNFS.ZS,15.6824497735417
CHN,1989,NE.IMP.GNFS.ZS,13.2613658201336
CHN,1990,NE.IMP.GNFS.ZS,10.6584219385709
CHN,1991,NE.IMP.GNFS.ZS,11.4618459582464
CHN,1992,NE.IMP.GNFS.ZS,14.4874967782585
CHN,1993,NE.IMP.GNFS.ZS,19.3537833179487
CHN,1994,NE.IMP.GNFS.ZS,17.2330664178356
CHN,1995,NE.IMP.GNFS.ZS,16.3230779493743
CHN,1996,NE.IMP.GNFS.ZS,15.8914499150533
CHN,1997,NE.IMP.GNFS.ZS,15.0398528990386
CHN,1998,NE.IMP.GNFS.ZS,14.0823746871133
CHN,1999,NE.IMP.GNFS.ZS,15.3618705728806
CHN,2000,NE.IMP.GNFS.ZS,18.5170939712716
CHN,2001,NE.IMP.GNFS.ZS,18.2152135310323
CHN,2002,NE.IMP.GNFS.ZS,20.1026579601554
CHN,2003,NE.IMP.GNFS.ZS,24.8232314660127
CHN,2004,NE.IMP.GNFS.ZS,28.4441866419381
CHN,2005,NE.IMP.GNFS.ZS,28.3780352997871
CHN,2006,NE.IMP.GNFS.ZS,28.4438583516643
CHN,2007,NE.IMP.GNFS.ZS,26.7585649477618
CHN,2008,NE.IMP.GNFS.ZS,25.0100013259338
CHN,2009,NE.IMP.GNFS.ZS,20.435014439653
CHN,2010,NE.IMP.GNFS.ZS,23.5317449422952
CHN,2011,NE.IMP.GNFS.ZS,24.1727152412604
CHN,2012,NE.IMP.GNFS.ZS,22.7750001428637
CHN,2013,NE.IMP.GNFS.ZS,22.1451211404583
CHN,2014,NE.IMP.GNFS.ZS,21.3951550469261
CHN,2015,NE.IMP.GNFS.ZS,18.110089452417
CHN,2016,NE.IMP.GNFS.ZS,17.3100349631628
CHN,2017,NE.IMP.GNFS.ZS,17.9401362522062
CHN,2018,NE.IMP.GNFS.ZS,18.3441400365904
CHN,2019,NE.IMP.GNFS.ZS,17.341020737643
DEU,1988,NE.IMP.GNFS.ZS,21.4364352191687
DEU,1989,NE.IMP.GNFS.ZS,22.9162981574802
DEU,1990,NE.IMP.GNFS.ZS,23.0277510180834
DEU,1991,NE.IMP.GNFS.ZS,24.1524782444192
DEU,1992,NE.IMP.GNFS.ZS,22.6961446717507
DEU,1993,NE.IMP.GNFS.ZS,20.2632946672835
DEU,1994,NE.IMP.GNFS.ZS,20.9471728020551
DEU,1995,NE.IMP.GNFS.ZS,21.5873979341395
DEU,1996,NE.IMP.GNFS.ZS,22.1455932715028
DEU,1997,NE.IMP.GNFS.ZS,24.282385335135
DEU,1998,NE.IMP.GNFS.ZS,25.1780661431082
DEU,1999,NE.IMP.GNFS.ZS,26.4066172043428
DEU,2000,NE.IMP.GNFS.ZS,30.678349430323
DEU,2001,NE.IMP.GNFS.ZS,30.2181317720272
DEU,2002,NE.IMP.GNFS.ZS,28.3423107018725
DEU,2003,NE.IMP.GNFS.ZS,29.0376067680426
DEU,2004,NE.IMP.GNFS.ZS,30.5128352456553
DEU,2005,NE.IMP.GNFS.ZS,32.8591405884692
DEU,2006,NE.IMP.GNFS.ZS,36.0168212387006
DEU,2007,NE.IMP.GNFS.ZS,36.5516592986738
DEU,2008,NE.IMP.GNFS.ZS,37.7256144732553
DEU,2009,NE.IMP.GNFS.ZS,33.1088059597748
DEU,2010,NE.IMP.GNFS.ZS,37.3031508345032
DEU,2011,NE.IMP.GNFS.ZS,40.148984986412
DEU,2012,NE.IMP.GNFS.ZS,40.2069347359679
DEU,2013,NE.IMP.GNFS.ZS,39.6601988368577
DEU,2014,NE.IMP.GNFS.ZS,39.0008300796262
DEU,2015,NE.IMP.GNFS.ZS,39.3254862566007
DEU,2016,NE.IMP.GNFS.ZS,38.6963831131131
DEU,2017,NE.IMP.GNFS.ZS,40.2075242495076
DEU,2018,NE.IMP.GNFS.ZS,41.2238373738608
DEU,2019,NE.IMP.GNFS.ZS,41.096214899755
EUU,1988,NE.IMP.GNFS.ZS,25.4671057088893
EUU,1989,NE.IMP.GNFS.ZS,27.0082326473091
EUU,1990,NE.IMP.GNFS.ZS,26.5416348082052
EUU,1991,NE.IMP.GNFS.ZS,26.494032636759
EUU,1992,NE.IMP.GNFS.ZS,26.2449668086303
EUU,1993,NE.IMP.GNFS.ZS,24.8533441448816
EUU,1994,NE.IMP.GNFS.ZS,26.0471643494393
EUU,1995,NE.IMP.GNFS.ZS,27.4819311030723
EUU,1996,NE.IMP.GNFS.ZS,27.8366921049501
EUU,1997,NE.IMP.GNFS.ZS,29.7410087050637
EUU,1998,NE.IMP.GNFS.ZS,30.5504421481902
EUU,1999,NE.IMP.GNFS.ZS,31.2339776117058
EUU,2000,NE.IMP.GNFS.ZS,35.3062024730524
EUU,2001,NE.IMP.GNFS.ZS,34.5746408698463
EUU,2002,NE.IMP.GNFS.ZS,32.9983767894966
EUU,2003,NE.IMP.GNFS.ZS,32.700152391084
EUU,2004,NE.IMP.GNFS.ZS,34.1336370469575
EUU,2005,NE.IMP.GNFS.ZS,35.9414669487218
EUU,2006,NE.IMP.GNFS.ZS,38.387065961477
EUU,2007,NE.IMP.GNFS.ZS,39.3042586308928
EUU,2008,NE.IMP.GNFS.ZS,40.0422684592462
EUU,2009,NE.IMP.GNFS.ZS,34.4863642907401
EUU,2010,NE.IMP.GNFS.ZS,38.4566081807058
EUU,2011,NE.IMP.GNFS.ZS,41.1690484125615
EUU,2012,NE.IMP.GNFS.ZS,41.4393849774212
EUU,2013,NE.IMP.GNFS.ZS,40.8635100773222
EUU,2014,NE.IMP.GNFS.ZS,41.2431531237961
EUU,2015,NE.IMP.GNFS.ZS,41.7084050751282
EUU,2016,NE.IMP.GNFS.ZS,41.1025579522104
EUU,2017,NE.IMP.GNFS.ZS,42.7988586968899
EUU,2018,NE.IMP.GNFS.ZS,43.8847383821542
EUU,2019,NE.IMP.GNFS.ZS,43.7445071410286
FRA,1988,NE.IMP.GNFS.ZS,21.0254913722756
FRA,1989,NE.IMP.GNFS.ZS,22.3436273030054
FRA,1990,NE.IMP.GNFS.ZS,21.760321808445
FRA,1991,NE.IMP.GNFS.ZS,21.6487970651412
FRA,1992,NE.IMP.GNFS.ZS,20.6610532607475
FRA,1993,NE.IMP.GNFS.ZS,19.1125443145592
FRA,1994,NE.IMP.GNFS.ZS,20.1659170058998
FRA,1995,NE.IMP.GNFS.ZS,21.0232025170056
FRA,1996,NE.IMP.GNFS.ZS,21.2736750818117
FRA,1997,NE.IMP.GNFS.ZS,22.5103014673064
FRA,1998,NE.IMP.GNFS.ZS,23.380274814039
FRA,1999,NE.IMP.GNFS.ZS,23.6843852136939
FRA,2000,NE.IMP.GNFS.ZS,27.2662714690058
FRA,2001,NE.IMP.GNFS.ZS,26.6934728903914
FRA,2002,NE.IMP.GNFS.ZS,25.5409745004028
FRA,2003,NE.IMP.GNFS.ZS,24.6858645485955
FRA,2004,NE.IMP.GNFS.ZS,25.4561715567725
FRA,2005,NE.IMP.GNFS.ZS,26.947655734595
FRA,2006,NE.IMP.GNFS.ZS,28.16836936
FRA,2007,NE.IMP.GNFS.ZS,28.5674990728149
FRA,2008,NE.IMP.GNFS.ZS,29.2776980294924
FRA,2009,NE.IMP.GNFS.ZS,25.6269036398058
FRA,2010,NE.IMP.GNFS.ZS,28.0794912416196
FRA,2011,NE.IMP.GNFS.ZS,30.369238945981
FRA,2012,NE.IMP.GNFS.ZS,30.499031981938
FRA,2013,NE.IMP.GNFS.ZS,30.3993172078638
FRA,2014,NE.IMP.GNFS.ZS,30.8121120215465
FRA,2015,NE.IMP.GNFS.ZS,31.1590715564548
FRA,2016,NE.IMP.GNFS.ZS,30.852605198715
FRA,2017,NE.IMP.GNFS.ZS,32.0132141063066
FRA,2018,NE.IMP.GNFS.ZS,32.7600397680845
FRA,2019,NE.IMP.GNFS.ZS,32.7510153736559
GBR,1988,NE.IMP.GNFS.ZS,25.1984042480422
GBR,1989,NE.IMP.GNFS.ZS,26.0448511240715
GBR,1990,NE.IMP.GNFS.ZS,24.9286570955686
GBR,1991,NE.IMP.GNFS.ZS,22.7278252253976
GBR,1992,NE.IMP.GNFS.ZS,23.3903633009507
GBR,1993,NE.IMP.GNFS.ZS,24.9247306191309
GBR,1994,NE.IMP.GNFS.ZS,25.8170019699515
GBR,1995,NE.IMP.GNFS.ZS,25.2820281798817
GBR,1996,NE.IMP.GNFS.ZS,25.9820449372565
GBR,1997,NE.IMP.GNFS.ZS,25.1167848699764
GBR,1998,NE.IMP.GNFS.ZS,24.8263469331068
GBR,1999,NE.IMP.GNFS.ZS,25.3688379536659
GBR,2000,NE.IMP.GNFS.ZS,26.9812939136783
GBR,2001,NE.IMP.GNFS.ZS,27.4702975732953
GBR,2002,NE.IMP.GNFS.ZS,26.9132613324734
GBR,2003,NE.IMP.GNFS.ZS,26.1630424745341
GBR,2004,NE.IMP.GNFS.ZS,26.3594540702974
GBR,2005,NE.IMP.GNFS.ZS,27.4978141299807
GBR,2006,NE.IMP.GNFS.ZS,29.4008576757355
GBR,2007,NE.IMP.GNFS.ZS,27.4050909232028
GBR,2008,NE.IMP.GNFS.ZS,29.2291564811022
GBR,2009,NE.IMP.GNFS.ZS,28.0024772152381
GBR,2010,NE.IMP.GNFS.ZS,30.1879109130793
GBR,2011,NE.IMP.GNFS.ZS,31.6676113655406
GBR,2012,NE.IMP.GNFS.ZS,31.2253982719641
GBR,2013,NE.IMP.GNFS.ZS,31.2747706050993
GBR,2014,NE.IMP.GNFS.ZS,29.7506505608135
GBR,2015,NE.IMP.GNFS.ZS,28.7365189637021
GBR,2016,NE.IMP.GNFS.ZS,30.047495578309
GBR,2017,NE.IMP.GNFS.ZS,31.5531016934323
GBR,2018,NE.IMP.GNFS.ZS,32.0800525914748
GBR,2019,NE.IMP.GNFS.ZS,32.3179818440635
IDN,1988,NE.IMP.GNFS.ZS,22.2129020272362
IDN,1989,NE.IMP.GNFS.ZS,22.9943290265198
IDN,1990,NE.IMP.GNFS.ZS,25.5861024595444
IDN,1991,NE.IMP.GNFS.ZS,26.4883038133183
IDN,1992,NE.IMP.GNFS.ZS,27.1199706023253
IDN,1993,NE.IMP.GNFS.ZS,23.768572466506
IDN,1994,NE.IMP.GNFS.ZS,25.3656731979016
IDN,1995,NE.IMP.GNFS.ZS,27.64642505
IDN,1996,NE.IMP.GNFS.ZS,26.4401916750537
IDN,1997,NE.IMP.GNFS.ZS,28.134615525546
IDN,1998,NE.IMP.GNFS.ZS,43.2180577941907
IDN,1999,NE.IMP.GNFS.ZS,27.4297837763323
IDN,2000,NE.IMP.GNFS.ZS,30.4595674435027
IDN,2001,NE.IMP.GNFS.ZS,30.7610684301127
IDN,2002,NE.IMP.GNFS.ZS,26.3918408785348
IDN,2003,NE.IMP.GNFS.ZS,23.1388389663355
IDN,2004,NE.IMP.GNFS.ZS,27.5446002184312
IDN,2005,NE.IMP.GNFS.ZS,29.9206682408643
IDN,2006,NE.IMP.GNFS.ZS,25.6224105005701
IDN,2007,NE.IMP.GNFS.ZS,25.3935314930811
IDN,2008,NE.IMP.GNFS.ZS,28.7531154639229
IDN,2009,NE.IMP.GNFS.ZS,21.3530017000775
IDN,2010,NE.IMP.GNFS.ZS,22.4022429392329
IDN,2011,NE.IMP.GNFS.ZS,23.8526600952268
IDN,2012,NE.IMP.GNFS.ZS,24.9885195110858
IDN,2013,NE.IMP.GNFS.ZS,24.7137962959288
IDN,2014,NE.IMP.GNFS.ZS,24.414190988586
IDN,2015,NE.IMP.GNFS.ZS,20.7774609817235
IDN,2016,NE.IMP.GNFS.ZS,18.3323479486654
IDN,2017,NE.IMP.GNFS.ZS,19.17819264
IDN,2018,NE.IMP.GNFS.ZS,22.071562457954
IDN,2019,NE.IMP.GNFS.ZS,19.0024756869276
IND,1988,NE.IMP.GNFS.ZS,7.45523036139782
IND,1989,NE.IMP.GNFS.ZS,8.15200181269201
IND,1990,NE.IMP.GNFS.ZS,8.45291127606256
IND,1991,NE.IMP.GNFS.ZS,8.49348578059959
IND,1992,NE.IMP.GNFS.ZS,9.59017211680717
IND,1993,NE.IMP.GNFS.ZS,9.81732233160511
IND,1994,NE.IMP.GNFS.ZS,10.1900594601826
IND,1995,NE.IMP.GNFS.ZS,12.0234806709882
IND,1996,NE.IMP.GNFS.ZS,11.5443185997804
IND,1997,NE.IMP.GNFS.ZS,11.9286695483601
IND,1998,NE.IMP.GNFS.ZS,12.681000899683
IND,1999,NE.IMP.GNFS.ZS,13.363533431492
IND,2000,NE.IMP.GNFS.ZS,13.9036865989046
IND,2001,NE.IMP.GNFS.ZS,13.4348751195257
IND,2002,NE.IMP.GNFS.ZS,15.244279010869
IND,2003,NE.IMP.GNFS.ZS,15.6445222747906
